summary_nr,rel_insp_nr,age,sex,nature_of_inj,part_of_body,src_of_injury,event_type,evn_factor,hum_factor,occ_code,degree_of_inj,task_assigned,hazsub,const_op,const_op_cause,fat_cause,fall_distance,fall_ht,injury_line_nr,load_dt
302014469,302014469,21,F,21,31,27,5,8,1,484,3,1,,0,0,0,,,3,2019-07-22 00:18:41 EDT
302014469,302014469,22,M,21,31,27,5,8,1,484,3,1,,0,0,0,,,4,2019-07-22 00:18:41 EDT
302014691,302014691,69,M,21,19,43,2,13,17,505,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302041595,302041595,60,M,6,13,5,5,18,20,999,1,1,,22,22,15,,20,1,2019-07-22 00:18:41 EDT
302041603,302041603,36,M,10,4,15,13,18,12,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302056916,302056916,25,M,3,4,5,5,13,14,999,2,1,,0,43,19,,60,1,2019-07-22 00:18:41 EDT
302056916,302056916,25,M,12,2,4,5,13,14,999,2,1,,0,43,19,,60,2,2019-07-22 00:18:41 EDT
302069992,302069992,41,M,6,13,43,1,8,11,883,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302098116,302098116,25,M,6,13,43,5,13,1,999,1,1,,29,29,20,,30,1,2019-07-22 00:18:41 EDT
302101134,302101134,30,M,10,2,15,12,13,13,577,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302101498,302101498,25,M,12,4,29,2,8,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302112594,302112594,28,M,21,5,27,2,1,11,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302229620,302229620,57,M,6,13,8,5,13,9,575,1,1,,29,29,20,,50,1,2019-07-22 00:18:41 EDT
302272968,302272968,23,M,5,19,16,14,10,14,804,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302284351,302283791,48,M,21,4,29,1,18,6,417,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302312988,302312988,53,M,5,4,8,8,11,15,544,1,1,E101,0,0,0,,,1,2019-07-22 00:18:41 EDT
302314505,302314430,29,M,6,13,9,5,9,19,214,1,1,1480,0,0,0,,,1,2019-07-22 00:18:41 EDT
302321138,302321138,29,M,5,4,9,14,9,18,633,1,2,T145,0,0,0,,,1,2019-07-22 00:18:41 EDT
302321138,302321138,42,F,5,4,9,14,9,18,725,1,2,T145,0,0,0,,,2,2019-07-22 00:18:41 EDT
302321138,302321138,29,F,5,4,9,14,9,18,725,1,2,T145,0,0,0,,,3,2019-07-22 00:18:41 EDT
302321138,302321138,41,M,5,4,9,14,9,18,725,2,2,T145,0,0,0,,,4,2019-07-22 00:18:41 EDT
302322623,302322623,21,M,21,3,26,1,8,1,856,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302340906,302340906,56,M,21,13,26,1,18,1,869,1,2,,1,1,5,,,1,2019-07-22 00:18:41 EDT
302353917,302353917,27,M,6,13,29,2,4,14,805,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302372735,302372735,31,M,3,4,5,5,13,10,599,1,1,,0,66,18,,18,1,2019-07-22 00:18:41 EDT
302377726,302377726,61,M,21,4,42,5,13,1,999,1,1,,43,43,16,,18,1,2019-07-22 00:18:41 EDT
302379581,302379581,27,M,21,31,43,12,18,14,783,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302383674,302383674,46,M,12,5,41,1,15,11,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302396809,302396809,35,M,15,4,23,14,11,1,999,1,2,,0,24,24,,,1,2019-07-22 00:18:41 EDT
302399308,302399308,33,M,21,4,19,14,18,1,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302399837,302399837,21,M,21,4,42,5,18,6,577,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302421052,302421052,41,M,21,5,43,1,18,1,599,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302477914,302477914,54,M,21,4,26,1,5,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302478094,302478094,20,M,3,31,43,5,18,1,869,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302478094,302478094,21,M,3,31,43,5,18,1,869,2,2,,0,0,0,,,2,2019-07-22 00:18:41 EDT
302478102,302478102,20,M,21,19,42,5,13,18,599,2,1,,0,20,16,,4,1,2019-07-22 00:18:41 EDT
302478128,302478128,26,M,21,19,43,5,18,14,599,2,1,,0,20,16,,4,1,2019-07-22 00:18:41 EDT
302479050,302479050,24,M,3,31,40,1,6,1,865,2,1,,5,43,26,,,1,2019-07-22 00:18:41 EDT
302479092,302479092,51,M,21,31,26,5,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302488093,302488093,27,M,21,19,43,5,18,20,783,1,1,,55,55,18,,36,1,2019-07-22 00:18:41 EDT
302559430,302559430,38,M,12,19,27,1,8,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302559893,302559893,43,M,12,19,29,1,18,5,999,1,1,,24,24,7,,,1,2019-07-22 00:18:41 EDT
302559893,302559893,48,M,12,19,29,1,18,5,999,2,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
302559968,302559968,45,M,10,31,15,13,18,20,999,1,1,,0,16,8,,,1,2019-07-22 00:18:41 EDT
302561931,302561931,24,M,10,19,25,13,18,14,999,1,1,,23,23,9,,,1,2019-07-22 00:18:41 EDT
302562541,302562541,68,M,21,5,43,5,8,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302562863,302562863,39,M,12,5,24,2,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302565460,302565460,38,M,12,13,43,1,6,1,999,2,1,,45,45,26,,,1,2019-07-22 00:18:41 EDT
302570908,302570791,32,M,12,5,8,5,13,17,567,1,1,,14,14,15,,20,1,2019-07-22 00:18:41 EDT
302573787,302573787,42,M,6,13,5,6,5,17,999,1,1,,0,31,16,,50,1,2019-07-22 00:18:41 EDT
302573787,302573787,28,M,6,13,5,6,5,17,999,2,1,,0,31,16,,50,2,2019-07-22 00:18:41 EDT
302596069,302596069,33,M,12,2,42,5,13,10,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302677588,302677588,48,M,12,16,43,1,13,1,496,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302680814,302680699,29,M,21,19,29,1,18,14,869,1,1,,34,34,26,,,1,2019-07-22 00:18:41 EDT
302720099,302720099,45,M,21,13,27,1,8,10,869,1,1,,35,35,26,,,1,2019-07-22 00:18:41 EDT
302737846,302737846,41,M,21,4,30,1,13,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302763289,302763289,52,F,21,31,43,14,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302766043,302766043,62,M,21,13,30,1,18,1,999,1,2,,0,48,7,,,1,2019-07-22 00:18:41 EDT
302797584,302797584,39,M,10,24,15,13,13,1,534,2,1,,0,25,9,,,1,2019-07-22 00:18:41 EDT
302797592,302797592,19,M,12,23,27,1,18,10,495,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302888201,302888201,24,M,1,10,26,2,4,9,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302897699,302897699,29,M,21,19,43,5,18,14,999,2,1,,0,43,15,,20,1,2019-07-22 00:18:41 EDT
302920509,302920509,38,M,12,13,8,1,6,11,567,1,1,,9,9,26,,,1,2019-07-22 00:18:41 EDT
302922752,302922752,23,M,12,3,29,2,4,6,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302922794,302922794,28,M,7,16,27,2,3,1,849,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302935473,302935473,48,M,3,13,43,1,5,17,783,1,1,8890,0,0,0,,,1,2019-07-22 00:18:41 EDT
302935473,302935473,99,M,3,4,43,1,5,17,766,3,1,8890,0,0,0,,,2,2019-07-22 00:18:41 EDT
302935473,302935473,99,M,3,4,43,1,5,17,783,3,1,8890,0,0,0,,,3,2019-07-22 00:18:41 EDT
302935473,302935473,99,M,3,4,43,1,5,17,766,3,1,8890,0,0,0,,,4,2019-07-22 00:18:41 EDT
303128011,303128011,40,M,7,9,42,5,13,6,999,3,1,,7,9,19,,26,1,2019-07-22 00:18:41 EDT
303170617,303170617,28,M,12,12,27,2,2,9,779,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303176135,303176135,27,M,21,4,27,2,1,1,849,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303181127,303181127,39,M,10,4,15,13,18,9,577,1,1,,0,25,8,,,1,2019-07-22 00:18:41 EDT
303243760,303243760,65,M,12,19,8,1,8,11,804,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303267884,305280984,44,M,13,14,5,5,13,6,869,2,1,8880,14,14,15,,32,1,2019-07-22 00:18:41 EDT
303269344,303269344,19,M,3,31,8,5,18,20,869,3,1,,43,43,15,,18,1,2019-07-22 00:18:41 EDT
303269351,303269351,19,M,3,4,43,5,13,14,786,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303325765,303325765,38,M,10,2,15,13,18,20,575,1,1,,24,24,9,,,1,2019-07-22 00:18:41 EDT
303383012,303383012,52,M,6,13,8,5,13,1,999,1,1,,0,30,19,,10,1,2019-07-22 00:18:41 EDT
303383830,303383830,32,M,21,13,42,5,13,10,869,1,1,,0,14,18,,9,1,2019-07-22 00:18:41 EDT
303400634,303400634,21,M,21,5,27,2,4,1,859,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303415178,303415178,27,M,10,11,15,13,13,1,588,1,1,8870,42,34,9,,,1,2019-07-22 00:18:41 EDT
303422703,303422703,19,M,12,13,5,5,13,9,999,1,1,,0,24,16,,11,1,2019-07-22 00:18:41 EDT
303423701,303423693,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303458780,303458780,25,M,1,12,26,2,1,9,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303459713,303459713,27,M,5,19,28,14,5,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303459861,303459861,68,M,21,13,5,5,8,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303460521,303460521,46,M,9,16,42,4,18,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303461362,303461362,41,M,5,13,19,1,5,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303462071,303462071,52,M,2,20,26,2,1,13,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303464804,303464804,54,M,21,4,27,1,6,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303465215,303465215,62,M,21,13,5,4,18,1,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303466031,303466031,22,M,1,10,26,2,1,9,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303466437,303466437,25,M,3,19,29,2,1,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303466544,303466544,40,F,1,12,26,2,1,9,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303468433,303468433,39,M,10,4,15,6,18,9,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303482673,303482673,41,M,12,13,28,1,8,18,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303492896,303492896,22,M,6,13,8,1,6,4,588,2,1,,0,12,3,,,3,2019-07-22 00:18:41 EDT
303492896,303492896,34,M,12,13,8,1,6,4,588,1,1,,0,12,3,,,2,2019-07-22 00:18:41 EDT
303492896,303492896,39,M,12,13,8,1,6,4,588,1,1,,0,12,3,,,1,2019-07-22 00:18:41 EDT
303493308,303493308,37,F,5,19,19,14,7,14,999,1,2,,46,46,23,,,1,2019-07-22 00:18:41 EDT
303493308,303493308,55,M,5,20,19,14,7,14,999,3,1,,46,46,23,,,3,2019-07-22 00:18:41 EDT
303493308,303493308,40,M,5,2,19,14,7,14,999,2,1,,46,11,23,,,2,2019-07-22 00:18:41 EDT
303493514,303493514,33,M,21,4,43,12,18,14,889,1,1,,0,25,30,,,1,2019-07-22 00:18:41 EDT
303499404,303499404,48,M,21,1,30,2,18,18,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303509657,303509657,39,M,6,13,24,1,6,6,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303527527,303527527,40,M,20,4,8,1,6,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303537518,303537518,19,M,12,13,42,5,13,20,869,1,1,,68,68,21,,13,1,2019-07-22 00:18:41 EDT
303590335,303590335,47,M,7,9,22,1,6,6,864,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303597710,303597710,29,M,5,9,16,1,10,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303609499,303609499,21,M,3,18,6,1,5,1,999,3,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303611180,303611180,50,M,12,21,39,5,18,9,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303612246,303612246,18,M,1,12,26,2,1,6,688,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303615736,303615736,47,M,1,10,26,2,8,1,703,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303662514,303662514,41,M,4,19,35,14,7,1,873,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303662514,303662514,28,M,4,19,35,14,7,1,873,2,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
303662514,303662514,25,M,4,19,35,14,7,1,873,2,1,,0,0,0,,,3,2019-07-22 00:18:41 EDT
303666846,303666846,28,M,21,5,42,5,18,9,805,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303669360,303669360,21,M,21,13,27,6,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303675326,303675326,25,M,12,13,42,5,18,14,567,1,1,,0,43,15,,15,1,2019-07-22 00:18:41 EDT
303682587,303682587,32,M,21,4,25,5,13,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303702534,303702534,30,M,12,16,29,5,15,18,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303737910,303737910,64,M,1,10,27,2,1,1,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303740864,303740864,48,M,2,4,43,2,18,6,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303742332,303742332,40,M,1,10,29,2,4,1,885,3,2,,50,50,2,,,1,2019-07-22 00:18:41 EDT
303792436,303792436,35,M,12,13,43,1,5,1,496,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303800015,303800015,22,M,10,4,15,13,18,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303800015,303800015,31,M,10,19,15,13,18,1,999,2,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
303800015,303800015,64,M,10,19,15,13,18,1,999,2,1,,0,0,0,,,3,2019-07-22 00:18:41 EDT
303808364,303808364,46,M,12,11,8,5,13,9,579,2,1,,15,15,15,,10,1,2019-07-22 00:18:41 EDT
303808877,303808877,34,M,5,13,15,14,18,14,999,2,1,,0,5,10,,,1,2019-07-22 00:18:41 EDT
303811194,303811194,24,M,12,3,42,5,13,1,595,2,1,,43,43,16,,18,1,2019-07-22 00:18:41 EDT
303814602,303814602,50,M,21,4,42,5,13,4,999,1,1,,0,18,16,,50,1,2019-07-22 00:18:41 EDT
303817019,303817019,18,M,12,13,39,1,5,10,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303828529,303828529,59,M,6,13,25,5,18,18,999,1,1,,20,20,14,,10,1,2019-07-22 00:18:41 EDT
303830590,303830590,57,M,21,1,43,2,4,18,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303832406,302873096,26,M,3,4,29,1,18,14,587,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303834626,303834626,43,M,21,1,30,2,4,6,804,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303901573,303901573,49,M,12,19,42,5,13,18,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303929533,303929533,58,M,10,19,15,13,18,1,889,1,1,,0,70,9,,,1,2019-07-22 00:18:41 EDT
303930986,303930986,45,M,2,28,27,2,8,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303931943,303931943,58,M,21,5,29,1,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303932081,303932172,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,4,2019-07-22 00:18:41 EDT
303932081,303932164,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,3,2019-07-22 00:18:41 EDT
303932081,303932156,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,2,2019-07-22 00:18:41 EDT
303932081,303932149,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303932081,303932180,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,5,2019-07-22 00:18:41 EDT
303932081,303932685,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,9,2019-07-22 00:18:41 EDT
303932081,303932081,30,M,12,19,24,5,6,6,999,1,2,,40,2,16,,77,8,2019-07-22 00:18:41 EDT
303932081,303932693,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,7,2019-07-22 00:18:41 EDT
303932081,303932206,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,6,2019-07-22 00:18:41 EDT
303932792,303932792,26,M,10,11,15,13,18,1,595,1,1,,0,43,9,,,1,2019-07-22 00:18:41 EDT
303934350,303934350,36,F,12,19,43,5,18,14,999,1,1,,66,66,15,,24,1,2019-07-22 00:18:41 EDT
303935183,303935183,20,M,21,19,12,2,4,17,869,1,2,,52,3,27,,,1,2019-07-22 00:18:41 EDT
303935381,303935381,53,M,2,5,12,12,6,1,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303939672,303939672,34,M,7,4,43,1,18,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
303942270,303942270,31,M,10,4,15,13,18,20,999,1,1,,25,25,8,,,1,2019-07-22 00:18:41 EDT
303972319,303972319,22,M,12,13,30,2,18,2,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304015803,304015803,33,M,21,5,4,2,8,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304017767,304017767,22,M,21,19,5,2,4,9,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304057748,304057748,32,M,12,13,42,5,13,9,877,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304089485,304076854,49,M,3,11,30,1,18,14,804,2,1,8880,0,0,0,,,1,2019-07-22 00:18:41 EDT
304158629,304158629,70,M,12,20,29,1,5,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304194418,304194418,43,M,2,5,30,1,6,17,516,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304194608,304194608,42,M,7,1,38,2,1,18,488,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304195290,304195290,44,M,2,4,7,1,6,1,873,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304254378,304254378,33,M,10,4,15,13,18,1,804,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304257389,304257389,34,M,2,20,26,2,1,1,218,1,1,8112,52,52,1,,,1,2019-07-22 00:18:41 EDT
304258650,304258650,38,M,3,13,29,1,18,1,869,1,1,,47,34,7,,,1,2019-07-22 00:18:41 EDT
304313968,304313968,34,M,21,13,43,2,18,14,869,1,1,,19,19,30,,,1,2019-07-22 00:18:41 EDT
304408073,304408073,21,F,5,19,6,14,15,8,789,2,1,,0,0,0,,,4,2019-07-22 00:18:41 EDT
304408073,304408073,21,F,5,19,6,14,15,8,789,2,1,,0,0,0,,,5,2019-07-22 00:18:41 EDT
304408073,304408073,21,F,5,19,6,14,15,8,789,2,1,,0,0,0,,,6,2019-07-22 00:18:41 EDT
304408073,304408073,21,M,5,19,6,14,15,8,789,2,1,,0,0,0,,,3,2019-07-22 00:18:41 EDT
304408073,304408073,21,F,5,19,6,14,15,8,789,2,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
304408073,304408073,21,F,5,19,6,14,15,8,789,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304413826,304413826,53,M,10,2,15,6,14,6,523,2,1,,0,24,10,,,1,2019-07-22 00:18:41 EDT
304440712,304440712,26,M,3,13,30,5,6,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304462906,304462906,28,M,10,4,15,13,14,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304474711,304474711,46,M,18,1,39,1,2,6,999,1,1,,45,32,26,,,1,2019-07-22 00:18:41 EDT
304480833,304480833,35,M,10,5,15,13,18,8,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304568850,304568850,20,M,21,4,30,5,18,6,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304601446,304601446,40,M,10,4,15,13,13,1,519,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304601818,304601818,54,M,2,4,12,1,2,17,585,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304604010,304604010,34,M,2,31,43,2,8,10,863,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304641160,304641160,48,M,21,13,25,5,18,1,999,1,1,,28,28,14,,15,1,2019-07-22 00:18:41 EDT
304727837,304727837,56,M,10,13,15,13,13,13,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304728751,304728751,21,M,2,20,26,2,8,1,779,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304736549,304736549,36,M,10,4,15,13,18,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304771777,304771777,59,M,12,5,43,12,18,9,585,1,2,,25,25,15,,30,1,2019-07-22 00:18:41 EDT
304801350,304801350,49,M,21,5,30,2,4,9,804,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304821978,304821978,47,M,6,13,30,1,6,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
304891658,304891658,38,M,3,13,5,5,18,1,869,1,1,,0,43,15,,13,1,2019-07-22 00:18:41 EDT
305023491,305023491,24,M,6,13,42,5,13,20,999,1,1,,66,43,15,,14,1,2019-07-22 00:18:41 EDT
305023491,305023533,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,2,2019-07-22 00:18:41 EDT
305023491,305023541,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,3,2019-07-22 00:18:41 EDT
305023491,305023558,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,4,2019-07-22 00:18:41 EDT
305023491,305023517,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,5,2019-07-22 00:18:41 EDT
305023491,305023509,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,6,2019-07-22 00:18:41 EDT
305023491,305023525,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,7,2019-07-22 00:18:41 EDT
305028011,305028011,36,M,6,13,29,2,4,10,999,1,1,,52,50,5,,,1,2019-07-22 00:18:41 EDT
305034712,305034712,54,M,21,4,30,1,16,9,799,1,1,,0,1,5,,,1,2019-07-22 00:18:41 EDT
305113672,305113672,40,F,21,13,42,5,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305113839,305113839,49,M,21,5,7,2,4,1,999,1,2,,12,12,26,,,1,2019-07-22 00:18:41 EDT
305119497,305119497,27,M,12,13,42,5,13,1,527,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305128381,305128381,34,M,1,10,26,6,3,14,686,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305155830,305155830,19,M,21,19,38,1,8,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305161549,305161549,28,M,10,19,15,13,13,14,766,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305161549,305161549,19,M,10,2,15,13,13,1,873,2,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
305182057,305182057,25,M,12,13,42,5,13,1,595,1,1,,53,43,15,,25,1,2019-07-22 00:18:41 EDT
305202665,305202665,52,M,12,11,25,5,13,10,519,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305202780,305202780,28,F,12,19,26,2,1,14,637,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305241978,305241978,29,M,5,13,16,10,7,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305284713,305284713,46,M,21,13,25,5,13,1,188,1,1,,0,31,14,,44,1,2019-07-22 00:18:41 EDT
305331217,305331217,24,M,2,28,43,8,15,9,887,1,1,8112,0,0,0,,,1,2019-07-22 00:18:41 EDT
305347064,305347064,52,M,12,14,18,6,18,1,337,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305347072,305347072,62,M,6,19,29,5,8,10,739,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305351348,305351348,26,M,5,5,15,1,11,13,533,2,1,8880,0,0,0,,,1,2019-07-22 00:18:41 EDT
305355653,305355653,57,M,7,10,5,2,2,11,734,2,1,8880,0,0,0,,,1,2019-07-22 00:18:41 EDT
305405656,305405656,38,M,12,13,25,5,18,14,999,1,1,,14,14,14,,15,1,2019-07-22 00:18:41 EDT
305460511,305460511,30,M,12,13,5,5,13,20,999,1,1,,0,25,15,,30,1,2019-07-22 00:18:41 EDT
305495525,305495525,34,M,6,13,30,1,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305501751,305501751,29,M,21,28,41,14,18,20,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305561557,305561557,43,M,2,5,26,2,4,11,725,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305712093,305712093,35,M,12,11,43,5,18,9,567,2,1,,14,18,21,,20,1,2019-07-22 00:18:41 EDT
305714032,305714032,45,M,21,31,9,12,7,2,579,1,1,T306,0,0,0,,,1,2019-07-22 00:18:41 EDT
305760357,305760357,55,M,12,18,7,1,6,9,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
305818700,305818700,25,M,10,3,15,13,18,1,999,1,2,8870,0,0,0,,,1,2019-07-22 00:18:41 EDT
305840605,305840605,58,M,4,4,9,5,9,14,519,1,2,2310,0,0,0,,,1,2019-07-22 00:18:41 EDT
305872210,305872210,68,F,12,10,26,2,3,17,706,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306018888,306018888,37,M,12,16,24,5,13,18,999,2,1,,9,9,18,,240,1,2019-07-22 00:18:41 EDT
306019035,306019035,45,M,10,19,15,13,18,6,999,2,2,8870,0,0,0,,,1,2019-07-22 00:18:41 EDT
306020314,306020314,49,F,12,16,27,5,8,14,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306020397,306020397,28,M,21,19,42,5,18,1,999,2,1,,71,71,20,,31,1,2019-07-22 00:18:41 EDT
306020751,306020751,51,M,21,19,30,1,18,1,216,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306022476,306022476,64,M,9,14,27,2,2,13,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
306022674,306022674,29,M,21,7,43,5,18,6,999,2,1,,43,43,15,,10,1,2019-07-22 00:18:41 EDT
306022948,306022948,23,M,3,7,25,5,18,6,999,2,1,,50,20,14,,12,1,2019-07-22 00:18:41 EDT
